Nome da instituicao;Sigla da instituicao;Nome da base de dados;Sigla da base de dados;Responsavel pelo registro;Numero do registro no portal;Numero do registro na base de dados;Data do registro;Data do evento;Data de Carencia;Nome cientifico;Nome comum;Nome cientifico na base de dados;Nivel taxonomico;Numero de individuos;Reino;Filo;Classe;Ordem;Familia;Genero;Especie;Estado de conservacao;Categoria de Ameaca;Localidade;Pais;Estado/Provincia;Municipio;Status de Sensibilidade;Latitude;Longitude;Outras informacoes da localidade;Jurisdicao;Destino do Material
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Felipe Bortolotto Peters;899700;Nº Da Autorização/Licença Sisbio: 45856, Projeto: A Eficiência De Passagens De Fauna Como Mitigação Ao Atropelamento De Felinos Em Uma Unidade De Conservação Do Bioma Pampa.;27/10/2015;28/10/2015 a 28/10/2015;16/05/2019;Leopardus geoffroyi;Gato-do-mato-grande;Leopardus geoffroyi;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Leopardus;Leopardus geoffroyi;Espécie Ameaçada;Vulnerável;Estação Ecológica Do Taim;Brasil;RS;Sem Informações;Espécie não Sensível;-32.572008;-52.559458;Coordenada exata da ocorrência;Sem Informações;Solto/mantido na natureza
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Elildo Alves Ribeiro De Carvalho Junior;927793;Nº Da Autorização/Licença Sisbio: 47682, Projeto: Avaliação Populacional Da Onça-Pintada Na Rebio Gurupi;15/06/2015;16/06/2015 a 24/08/2015;28/07/2018;Panthera onca;Onça-pintada;Panthera onca;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Panthera;Panthera onca;Espécie Ameaçada;Vulnerável;Reserva Biológica Do Gurupi;Brasil;MA;Sem Informações;Espécie não Sensível;-3.91822;-46.750752;Coordenada exata da ocorrência;Sem Informações;Destinado a laboratório
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Elildo Alves Ribeiro De Carvalho Junior;927794;Nº Da Autorização/Licença Sisbio: 47682, Projeto: Avaliação Populacional Da Onça-Pintada Na Rebio Gurupi;15/06/2015;16/06/2015 a 24/08/2015;28/07/2018;Panthera onca;Onça-pintada;Panthera onca;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Panthera;Panthera onca;Espécie Ameaçada;Vulnerável;Reserva Biológica Do Gurupi;Brasil;MA;Sem Informações;Espécie não Sensível;-3.820598;-46.797596;Coordenada exata da ocorrência;Sem Informações;Destinado a laboratório
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Elildo Alves Ribeiro De Carvalho Junior;927795;Nº Da Autorização/Licença Sisbio: 47682, Projeto: Avaliação Populacional Da Onça-Pintada Na Rebio Gurupi;15/06/2015;16/06/2015 a 24/08/2015;28/07/2018;Panthera onca;Onça-pintada;Panthera onca;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Panthera;Panthera onca;Espécie Ameaçada;Vulnerável;Reserva Biológica Do Gurupi;Brasil;MA;Sem Informações;Espécie não Sensível;-3.681348;-46.77811;Coordenada exata da ocorrência;Sem Informações;Destinado a laboratório
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Elildo Alves Ribeiro De Carvalho Junior;927796;Nº Da Autorização/Licença Sisbio: 47682, Projeto: Avaliação Populacional Da Onça-Pintada Na Rebio Gurupi;15/06/2015;16/06/2015 a 24/08/2015;28/07/2018;Panthera onca;Onça-pintada;Panthera onca;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Panthera;Panthera onca;Espécie Ameaçada;Vulnerável;Reserva Biológica Do Gurupi;Brasil;MA;Sem Informações;Espécie não Sensível;-3.708174;-46.78228;Coordenada exata da ocorrência;Sem Informações;Destinado a laboratório
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Elildo Alves Ribeiro De Carvalho Junior;927797;Nº Da Autorização/Licença Sisbio: 47682, Projeto: Avaliação Populacional Da Onça-Pintada Na Rebio Gurupi;15/06/2015;16/06/2015 a 24/08/2015;28/07/2018;Panthera onca;Onça-pintada;Panthera onca;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Panthera;Panthera onca;Espécie Ameaçada;Vulnerável;Reserva Biológica Do Gurupi;Brasil;MA;Sem Informações;Espécie não Sensível;-3.736916;-46.77838;Coordenada exata da ocorrência;Sem Informações;Destinado a laboratório
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Elildo Alves Ribeiro De Carvalho Junior;927798;Nº Da Autorização/Licença Sisbio: 47682, Projeto: Avaliação Populacional Da Onça-Pintada Na Rebio Gurupi;15/06/2015;16/06/2015 a 24/08/2015;28/07/2018;Panthera onca;Onça-pintada;Panthera onca;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Panthera;Panthera onca;Espécie Ameaçada;Vulnerável;Reserva Biológica Do Gurupi;Brasil;MA;Sem Informações;Espécie não Sensível;-3.763861;-46.784028;Coordenada exata da ocorrência;Sem Informações;Destinado a laboratório
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Elildo Alves Ribeiro De Carvalho Junior;927799;Nº Da Autorização/Licença Sisbio: 47682, Projeto: Avaliação Populacional Da Onça-Pintada Na Rebio Gurupi;15/06/2015;16/06/2015 a 24/08/2015;28/07/2018;Panthera onca;Onça-pintada;Panthera onca;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Panthera;Panthera onca;Espécie Ameaçada;Vulnerável;Reserva Biológica Do Gurupi;Brasil;MA;Sem Informações;Espécie não Sensível;-3.594685;-46.76321;Coordenada exata da ocorrência;Sem Informações;Destinado a laboratório
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Elildo Alves Ribeiro De Carvalho Junior;927800;Nº Da Autorização/Licença Sisbio: 47682, Projeto: Avaliação Populacional Da Onça-Pintada Na Rebio Gurupi;15/06/2015;16/06/2015 a 24/08/2015;28/07/2018;Panthera onca;Onça-pintada;Panthera onca;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Panthera;Panthera onca;Espécie Ameaçada;Vulnerável;Reserva Biológica Do Gurupi;Brasil;MA;Sem Informações;Espécie não Sensível;-3.582056;-46.778556;Coordenada exata da ocorrência;Sem Informações;Destinado a laboratório
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Elildo Alves Ribeiro De Carvalho Junior;927801;Nº Da Autorização/Licença Sisbio: 47682, Projeto: Avaliação Populacional Da Onça-Pintada Na Rebio Gurupi;15/06/2015;16/06/2015 a 24/08/2015;28/07/2018;Panthera onca;Onça-pintada;Panthera onca;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Panthera;Panthera onca;Espécie Ameaçada;Vulnerável;Reserva Biológica Do Gurupi;Brasil;MA;Sem Informações;Espécie não Sensível;-3.572861;-46.80337;Coordenada exata da ocorrência;Sem Informações;Destinado a laboratório
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Elildo Alves Ribeiro De Carvalho Junior;927802;Nº Da Autorização/Licença Sisbio: 47682, Projeto: Avaliação Populacional Da Onça-Pintada Na Rebio Gurupi;15/06/2015;16/06/2015 a 24/08/2015;28/07/2018;Panthera onca;Onça-pintada;Panthera onca;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Panthera;Panthera onca;Espécie Ameaçada;Vulnerável;Reserva Biológica Do Gurupi;Brasil;MA;Sem Informações;Espécie não Sensível;-3.548017;-46.812037;Coordenada exata da ocorrência;Sem Informações;Destinado a laboratório
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Elildo Alves Ribeiro De Carvalho Junior;927803;Nº Da Autorização/Licença Sisbio: 47682, Projeto: Avaliação Populacional Da Onça-Pintada Na Rebio Gurupi;15/06/2015;16/06/2015 a 24/08/2015;28/07/2018;Panthera onca;Onça-pintada;Panthera onca;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Panthera;Panthera onca;Espécie Ameaçada;Vulnerável;Reserva Biológica Do Gurupi;Brasil;MA;Sem Informações;Espécie não Sensível;-3.519767;-46.826005;Coordenada exata da ocorrência;Sem Informações;Destinado a laboratório
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Elildo Alves Ribeiro De Carvalho Junior;927804;Nº Da Autorização/Licença Sisbio: 47682, Projeto: Avaliação Populacional Da Onça-Pintada Na Rebio Gurupi;15/06/2015;16/06/2015 a 24/08/2015;28/07/2018;Panthera onca;Onça-pintada;Panthera onca;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Panthera;Panthera onca;Espécie Ameaçada;Vulnerável;Reserva Biológica Do Gurupi;Brasil;MA;Sem Informações;Espécie não Sensível;-3.49217;-46.834217;Coordenada exata da ocorrência;Sem Informações;Destinado a laboratório
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Elildo Alves Ribeiro De Carvalho Junior;927805;Nº Da Autorização/Licença Sisbio: 47682, Projeto: Avaliação Populacional Da Onça-Pintada Na Rebio Gurupi;31/08/2015;01/09/2015 a 01/09/2015;28/07/2018;Panthera onca;Onça-pintada;Panthera onca;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Panthera;Panthera onca;Espécie Ameaçada;Vulnerável;Reserva Biológica Do Gurupi;Brasil;MA;Sem Informações;Espécie não Sensível;-3.287364;-46.716591;Coordenada exata da ocorrência;Sem Informações;Destinado a laboratório
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Elildo Alves Ribeiro De Carvalho Junior;927806;Nº Da Autorização/Licença Sisbio: 47682, Projeto: Avaliação Populacional Da Onça-Pintada Na Rebio Gurupi;31/08/2015;01/09/2015 a 01/09/2015;28/07/2018;Panthera onca;Onça-pintada;Panthera onca;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Panthera;Panthera onca;Espécie Ameaçada;Vulnerável;Reserva Biológica Do Gurupi;Brasil;MA;Sem Informações;Espécie não Sensível;-3.266384;-46.734942;Coordenada exata da ocorrência;Sem Informações;Destinado a laboratório
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Elildo Alves Ribeiro De Carvalho Junior;927807;Nº Da Autorização/Licença Sisbio: 47682, Projeto: Avaliação Populacional Da Onça-Pintada Na Rebio Gurupi;31/08/2015;01/09/2015 a 01/09/2015;28/07/2018;Panthera onca;Onça-pintada;Panthera onca;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Panthera;Panthera onca;Espécie Ameaçada;Vulnerável;Reserva Biológica Do Gurupi;Brasil;MA;Sem Informações;Espécie não Sensível;-3.50326;-46.619696;Coordenada exata da ocorrência;Sem Informações;Destinado a laboratório
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Elildo Alves Ribeiro De Carvalho Junior;927808;Nº Da Autorização/Licença Sisbio: 47682, Projeto: Avaliação Populacional Da Onça-Pintada Na Rebio Gurupi;31/08/2015;01/09/2015 a 01/09/2015;28/07/2018;Panthera onca;Onça-pintada;Panthera onca;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Panthera;Panthera onca;Espécie Ameaçada;Vulnerável;Reserva Biológica Do Gurupi;Brasil;MA;Sem Informações;Espécie não Sensível;-3.534453;-46.57458;Coordenada exata da ocorrência;Sem Informações;Destinado a laboratório
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Elildo Alves Ribeiro De Carvalho Junior;927809;Nº Da Autorização/Licença Sisbio: 47682, Projeto: Avaliação Populacional Da Onça-Pintada Na Rebio Gurupi;31/08/2015;01/09/2015 a 01/09/2015;28/07/2018;Panthera onca;Onça-pintada;Panthera onca;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Panthera;Panthera onca;Espécie Ameaçada;Vulnerável;Reserva Biológica Do Gurupi;Brasil;MA;Sem Informações;Espécie não Sensível;-3.513277;-46.584076;Coordenada exata da ocorrência;Sem Informações;Destinado a laboratório
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Elildo Alves Ribeiro De Carvalho Junior;927810;Nº Da Autorização/Licença Sisbio: 47682, Projeto: Avaliação Populacional Da Onça-Pintada Na Rebio Gurupi;31/08/2015;01/09/2015 a 01/09/2015;28/07/2018;Panthera onca;Onça-pintada;Panthera onca;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Panthera;Panthera onca;Espécie Ameaçada;Vulnerável;Reserva Biológica Do Gurupi;Brasil;MA;Sem Informações;Espécie não Sensível;-3.499625;-46.607311;Coordenada exata da ocorrência;Sem Informações;Destinado a laboratório
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Elildo Alves Ribeiro De Carvalho Junior;927811;Nº Da Autorização/Licença Sisbio: 47682, Projeto: Avaliação Populacional Da Onça-Pintada Na Rebio Gurupi;31/08/2015;01/09/2015 a 01/09/2015;28/07/2018;Panthera onca;Onça-pintada;Panthera onca;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Panthera;Panthera onca;Espécie Ameaçada;Vulnerável;Reserva Biológica Do Gurupi;Brasil;MA;Sem Informações;Espécie não Sensível;-3.485186;-46.621855;Coordenada exata da ocorrência;Sem Informações;Destinado a laboratório
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Elildo Alves Ribeiro De Carvalho Junior;927812;Nº Da Autorização/Licença Sisbio: 47682, Projeto: Avaliação Populacional Da Onça-Pintada Na Rebio Gurupi;31/08/2015;01/09/2015 a 01/09/2015;28/07/2018;Panthera onca;Onça-pintada;Panthera onca;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Panthera;Panthera onca;Espécie Ameaçada;Vulnerável;Reserva Biológica Do Gurupi;Brasil;MA;Sem Informações;Espécie não Sensível;-3.501533;-46.757641;Coordenada exata da ocorrência;Sem Informações;Destinado a laboratório
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Elildo Alves Ribeiro De Carvalho Junior;927813;Nº Da Autorização/Licença Sisbio: 47682, Projeto: Avaliação Populacional Da Onça-Pintada Na Rebio Gurupi;31/08/2015;01/09/2015 a 01/09/2015;28/07/2018;Panthera onca;Onça-pintada;Panthera onca;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Panthera;Panthera onca;Espécie Ameaçada;Vulnerável;Reserva Biológica Do Gurupi;Brasil;MA;Sem Informações;Espécie não Sensível;-3.487357;-46.806423;Coordenada exata da ocorrência;Sem Informações;Destinado a laboratório
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Elildo Alves Ribeiro De Carvalho Junior;927814;Nº Da Autorização/Licença Sisbio: 47682, Projeto: Avaliação Populacional Da Onça-Pintada Na Rebio Gurupi;31/08/2015;01/09/2015 a 01/09/2015;28/07/2018;Panthera onca;Onça-pintada;Panthera onca;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Panthera;Panthera onca;Espécie Ameaçada;Vulnerável;Reserva Biológica Do Gurupi;Brasil;MA;Sem Informações;Espécie não Sensível;-3.441236;-46.849284;Coordenada exata da ocorrência;Sem Informações;Destinado a laboratório
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Elildo Alves Ribeiro De Carvalho Junior;927877;Nº Da Autorização/Licença Sisbio: 47682, Projeto: Avaliação Populacional Da Onça-Pintada Na Rebio Gurupi;15/06/2015;16/06/2015 a 24/08/2015;28/07/2018;Puma concolor;Onça-parda;Puma concolor;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Puma;Puma concolor;Espécie Ameaçada;Vulnerável;Reserva Biológica Do Gurupi;Brasil;MA;Sem Informações;Espécie não Sensível;-3.91822;-46.750752;Coordenada exata da ocorrência;Sem Informações;Destinado a laboratório
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Elildo Alves Ribeiro De Carvalho Junior;927878;Nº Da Autorização/Licença Sisbio: 47682, Projeto: Avaliação Populacional Da Onça-Pintada Na Rebio Gurupi;15/06/2015;16/06/2015 a 24/08/2015;28/07/2018;Puma concolor;Onça-parda;Puma concolor;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Puma;Puma concolor;Espécie Ameaçada;Vulnerável;Reserva Biológica Do Gurupi;Brasil;MA;Sem Informações;Espécie não Sensível;-3.999588;-46.811353;Coordenada exata da ocorrência;Sem Informações;Destinado a laboratório
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Elildo Alves Ribeiro De Carvalho Junior;927879;Nº Da Autorização/Licença Sisbio: 47682, Projeto: Avaliação Populacional Da Onça-Pintada Na Rebio Gurupi;15/06/2015;16/06/2015 a 24/08/2015;28/07/2018;Puma concolor;Onça-parda;Puma concolor;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Puma;Puma concolor;Espécie Ameaçada;Vulnerável;Reserva Biológica Do Gurupi;Brasil;MA;Sem Informações;Espécie não Sensível;-3.923476;-46.767799;Coordenada exata da ocorrência;Sem Informações;Destinado a laboratório
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Elildo Alves Ribeiro De Carvalho Junior;927880;Nº Da Autorização/Licença Sisbio: 47682, Projeto: Avaliação Populacional Da Onça-Pintada Na Rebio Gurupi;15/06/2015;16/06/2015 a 24/08/2015;28/07/2018;Puma concolor;Onça-parda;Puma concolor;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Puma;Puma concolor;Espécie Ameaçada;Vulnerável;Reserva Biológica Do Gurupi;Brasil;MA;Sem Informações;Espécie não Sensível;-3.898234;-46.732862;Coordenada exata da ocorrência;Sem Informações;Destinado a laboratório
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Elildo Alves Ribeiro De Carvalho Junior;927881;Nº Da Autorização/Licença Sisbio: 47682, Projeto: Avaliação Populacional Da Onça-Pintada Na Rebio Gurupi;15/06/2015;16/06/2015 a 24/08/2015;28/07/2018;Puma concolor;Onça-parda;Puma concolor;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Puma;Puma concolor;Espécie Ameaçada;Vulnerável;Reserva Biológica Do Gurupi;Brasil;MA;Sem Informações;Espécie não Sensível;-3.681348;-46.77811;Coordenada exata da ocorrência;Sem Informações;Destinado a laboratório
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Elildo Alves Ribeiro De Carvalho Junior;927882;Nº Da Autorização/Licença Sisbio: 47682, Projeto: Avaliação Populacional Da Onça-Pintada Na Rebio Gurupi;15/06/2015;16/06/2015 a 24/08/2015;28/07/2018;Puma concolor;Onça-parda;Puma concolor;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Puma;Puma concolor;Espécie Ameaçada;Vulnerável;Reserva Biológica Do Gurupi;Brasil;MA;Sem Informações;Espécie não Sensível;-3.708174;-46.78228;Coordenada exata da ocorrência;Sem Informações;Destinado a laboratório
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Elildo Alves Ribeiro De Carvalho Junior;927883;Nº Da Autorização/Licença Sisbio: 47682, Projeto: Avaliação Populacional Da Onça-Pintada Na Rebio Gurupi;15/06/2015;16/06/2015 a 24/08/2015;28/07/2018;Puma concolor;Onça-parda;Puma concolor;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Puma;Puma concolor;Espécie Ameaçada;Vulnerável;Reserva Biológica Do Gurupi;Brasil;MA;Sem Informações;Espécie não Sensível;-3.763861;-46.784028;Coordenada exata da ocorrência;Sem Informações;Destinado a laboratório
